stamp,tag,antenna,anchor,distance
1609054399862540766,200,1,101,15.488
1609054399863319981,201,1,102,10.358
1609054399887513918,200,0,102,11.089
1609054399888320513,201,0,100,21.978
1609054399912068317,200,1,100,21.652
1609054399913248634,201,1,101,16.385
1609054399937371222,200,0,101,15.641
1609054399938296019,201,0,102,10.469
1609054399962494959,200,1,102,11.166
1609054399963331273,201,1,100,21.897
1609054400012314269,200,0,100,21.52
1609054400037476419,200,1,101,15.423
1609054400038249111,201,1,102,10.441
1609054400087266307,200,1,100,21.833
1609054400088205631,201,1,101,16.402
1609054400112279321,200,0,101,15.601
1609054400113340195,201,0,102,10.55
1609054400137474031,200,1,102,11.243
1609054400138294504,201,1,100,21.799
1609054400187296965,200,0,100,21.524
1609054400212579833,200,1,101,15.42
1609054400237466886,200,0,102,11.129
1609054400238284542,201,0,100,21.77
1609054400262324358,200,1,100,21.643
1609054400263228310,201,1,101,16.416
1609054400287292440,200,0,101,15.798
1609054400288245976,201,0,102,10.666
1609054400312531097,200,1,102,11.183
1609054400313349022,201,1,100,21.761
1609054400362281972,200,0,100,21.579
1609054400387491030,200,1,101,15.702
1609054400388357456,201,1,102,10.417
1609054400412560400,200,0,102,11.013
1609054400413372198,201,0,100,21.923
1609054400437062932,200,1,100,21.569
1609054400438191985,201,1,101,16.423
1609054400462465378,200,0,101,15.769
1609054400463209141,201,0,102,10.581
1609054400487502122,200,1,102,11.034
1609054400488063283,201,1,100,21.848
1609054400562470378,200,1,101,15.56
1609054400563192347,201,1,102,10.479
1609054400587505279,200,0,102,10.999
1609054400587774033,201,0,100,21.864
1609054400612016358,200,1,100,21.555
1609054400613249933,201,1,101,16.395
1609054400637443956,200,0,101,15.671
1609054400638307271,201,0,102,10.598
1609054400662469406,200,1,102,11.072
1609054400663290059,201,1,100,21.799
1609054400712253823,200,0,100,21.442
1609054400737480453,200,1,101,15.462
1609054400738226541,201,1,102,10.571
1609054400762477005,200,0,102,11.036
1609054400762752810,201,0,100,21.793
1609054400787289326,200,1,100,21.605
1609054400788198661,201,1,101,16.358
1609054400812328549,200,0,101,15.577
1609054400813306593,201,0,102,10.627
1609054400837448045,200,1,102,11.143
1609054400837978858,201,1,100,21.759
1609054400887295291,200,0,100,21.496
1609054400912478341,200,1,101,15.413
1609054400937470077,200,0,102,11.086
1609054400938281769,201,0,100,21.905
1609054400962273742,200,1,100,21.642
1609054400963159087,201,1,101,16.386
1609054400987266054,200,0,101,15.586
1609054400988252457,201,0,102,10.714
1609054401012524899,200,1,102,11.177
1609054401013277593,201,1,100,21.872
1609054401087475881,200,1,101,15.232
1609054401088194731,201,1,102,10.575
1609054401112500118,200,0,102,11.018
1609054401113274033,201,0,100,21.999
1609054401136976781,200,1,100,21.728
1609054401138178920,201,1,101,16.406
1609054401162253009,200,0,101,15.309
1609054401163244104,201,0,102,10.647
1609054401187473744,200,1,102,11.044
1609054401188285393,201,1,100,21.916
