stamp,tag,antenna,anchor,distance
1624182043149511376,200,1,100,23.611
1624182043150743659,201,1,101,19.571
1624182043174972688,200,0,101,19.067
1624182043175797822,201,0,102,3.641
1624182043200698286,201,1,100,23.667
1624182043249786962,200,0,100,23.422
1624182043250694097,201,0,101,19.341
1624182043275029102,200,1,101,18.909
1624182043275864083,201,1,102,3.613
1624182043349985046,200,0,101,19.091
1624182043350811597,201,0,102,3.656
1624182043375006877,200,1,102,3.947
1624182043375717262,201,1,100,23.661
1624182043424747888,200,0,100,23.324
1624182043425682703,201,0,101,19.155
1624182043449982666,200,1,101,18.914
1624182043450732650,201,1,102,3.437
1624182043475708663,201,0,100,24.069
1624182043500743142,201,1,101,19.487
1624182043524978238,200,0,101,19.092
1624182043525937159,201,0,102,3.452
1624182043549948320,200,1,102,3.977
1624182043550746800,201,1,100,23.941
1624182043599992617,200,0,100,23.302
1624182043600653520,201,0,101,19.312
1624182043624953583,200,1,101,18.925
1624182043625756989,201,1,102,3.376
1624182043650219721,201,0,100,23.92
1624182043674926204,200,1,100,24.076
1624182043699991746,200,0,101,19.082
1624182043700742952,201,0,102,3.403
1624182043724951400,200,1,102,3.979
1624182043725701318,201,1,100,23.807
1624182043775683951,201,0,101,19.173
1624182043800056079,200,1,101,18.904
1624182043800725151,201,1,102,3.373
1624182043825219296,201,0,100,23.806
1624182043849985415,200,1,100,24.13
1624182043874948266,200,0,101,19.082
1624182043875738619,201,0,102,3.445
1624182043899934580,200,1,102,3.994
1624182043900678153,201,1,100,23.734
1624182043949952793,200,0,100,23.888
1624182043974923700,200,1,101,18.904
1624182043975700336,201,1,102,3.396
1624182044024964590,200,1,100,24.008
1624182044025787485,201,1,101,19.384
1624182044049961149,200,0,101,19.085
1624182044050729531,201,0,102,3.479
1624182044074944032,200,1,102,4.001
1624182044075690046,201,1,100,23.685
1624182044124951420,200,0,100,23.755
1624182044125711470,201,0,101,19.247
1624182044149950893,200,1,101,18.9
1624182044150713467,201,1,102,3.425
1624182044175196900,201,0,100,23.67
1624182044199976029,200,1,100,23.916
1624182044200748665,201,1,101,19.37
1624182044224923166,200,0,101,19.069
1624182044225746230,201,0,102,3.498
1624182044249948673,200,1,102,3.997
1624182044250647195,201,1,100,23.671
1624182044299980225,200,0,100,23.68
1624182044300749693,201,0,101,19.262
1624182044324948743,200,1,101,18.91
1624182044325740823,201,1,102,3.431
1624182044374981918,200,1,100,23.864
1624182044375724690,201,1,101,19.401
1624182044400048738,200,0,101,19.074
1624182044400718776,201,0,102,3.502
1624182044424929182,200,1,102,3.995
1624182044425669646,201,1,100,23.659
1624182044474959514,200,0,100,23.665
1624182044475683130,201,0,101,19.257
1624182044499903437,200,1,101,18.898
1624182044500738369,201,1,102,3.435
1624182044549942713,200,1,100,23.878
1624182044550714731,201,1,101,19.34
1624182044574979469,200,0,101,19.069
1624182044575694189,201,0,102,3.504
1624182044600680271,201,1,100,23.666
1624182044649725186,200,0,100,23.668
1624182044650666009,201,0,101,19.244
1624182044674939235,200,1,101,18.896
1624182044675690808,201,1,102,3.438
1624182044700702833,201,0,100,23.68
1624182044724903310,200,1,100,23.883
1624182044725754417,201,1,101,19.358
1624182044749936807,200,0,101,19.051
1624182044750732611,201,0,102,3.504
1624182044775655389,201,1,100,23.683
1624182044824733066,200,0,100,23.677
1624182044825688990,201,0,101,19.263
1624182044849972647,200,1,101,18.882
1624182044875174246,201,0,100,23.702
1624182044899907873,200,1,100,23.884
1624182044900711588,201,1,101,19.386
1624182044924948095,200,0,101,19.071
1624182044925729763,201,0,102,3.578
1624182044950643178,201,1,100,23.687
1624182044999731929,200,0,100,23.695
1624182045000656093,201,0,101,19.282
1624182045024916445,200,1,101,18.913
1624182045025753272,201,1,102,3.482
1624182045050154550,201,0,100,23.666
1624182045074437639,200,1,100,23.67
1624182045099893148,200,0,101,19.075
1624182045100675879,201,0,102,3.558
1624182045124902221,200,1,102,3.987
1624182045125666675,201,1,100,23.715
1624182045174722549,200,0,100,23.526
1624182045199951068,200,1,101,18.918
1624182045200682557,201,1,102,3.33
1624182045225133670,201,0,100,23.728
1624182045249938999,200,1,100,23.805
1624182045274901664,200,0,101,19.096
1624182045275706750,201,0,102,3.366
1624182045300058431,200,1,102,3.993
1624182045300628529,201,1,100,23.717
1624182045349708958,200,0,100,23.617
1624182045350582188,201,0,101,19.135
1624182045374914983,200,1,101,18.929
1624182045375708376,201,1,102,3.332
1624182045400137943,201,0,100,23.72
1624182045449895569,200,0,101,19.091
1624182045450660224,201,0,102,3.42
1624182045474895316,200,1,102,3.993
1624182045475776446,201,1,100,23.698
1624182045524898781,200,0,100,23.447
1624182045549893871,200,1,101,18.906
1624182045575149857,201,0,100,23.709
1624182045599441533,200,1,100,23.41
1624182045600644621,201,1,101,19.74
1624182045624874723,200,0,101,19.068
1624182045625716742,201,0,102,3.535
1624182045649922001,200,1,102,3.993
1624182045650615114,201,1,100,23.689
1624182045699689634,200,0,100,23.331
1624182045700611056,201,0,101,19.43
1624182045724881980,200,1,101,18.891
1624182045725633031,201,1,102,3.364
1624182045750143310,201,0,100,23.676
1624182045799911243,200,0,101,19.075
1624182045800652504,201,0,102,3.415
1624182045825589489,201,1,100,23.675
1624182045874647435,200,0,100,23.283
1624182045875571735,201,0,101,19.237
1624182045899867070,200,1,101,18.897
1624182045900495876,201,1,102,3.348
1624182045925162031,201,0,100,23.683
1624182045949895713,200,1,100,23.717
1624182045950781722,201,1,101,19.301
1624182045974881910,200,0,101,19.066
1624182045975694429,201,0,102,3.39
1624182046000642244,201,1,100,23.68
1624182046049668794,200,0,100,23.613
1624182046050661993,201,0,101,19.2
1624182046074874402,200,1,101,18.893
1624182046075662538,201,1,102,3.368
1624182046100151450,201,0,100,23.695
1624182046124421271,200,1,100,23.636
1624182046125676703,201,1,101,19.435
1624182046149896855,200,0,101,19.076
1624182046150629661,201,0,102,3.466
1624182046175640648,201,1,100,23.686
1624182046224654319,200,0,100,23.5
1624182046225548412,201,0,101,19.293
1624182046249900891,200,1,101,18.9
1624182046250661046,201,1,102,3.437
1624182046275201579,201,0,100,23.701
1624182046299417703,200,1,100,23.498
1624182046300704286,201,1,101,19.35
1624182046324847114,200,0,101,19.083
1624182046325694238,201,0,102,3.543
1624182046350599691,201,1,100,23.693
1624182046399731972,200,0,100,23.432
1624182046400650746,201,0,101,19.233
1624182046424893010,200,1,101,18.922
1624182046425731715,201,1,102,3.474
1624182046450136984,201,0,100,23.694
1624182046474397309,200,1,100,23.424
1624182046475693326,201,1,101,19.349
1624182046499870946,200,0,101,19.084
1624182046500646252,201,0,102,3.533
1624182046524929432,200,1,102,3.944
1624182046525560357,201,1,100,23.686
1624182046574621966,200,0,100,23.394
1624182046575553475,201,0,101,19.239
1624182046599898095,200,1,101,18.906
1624182046600664308,201,1,102,3.456
1624182046625122272,201,0,100,23.701
1624182046649845725,200,1,100,23.778
1624182046650588319,201,1,101,19.507
1624182046674847849,200,0,101,19.072
1624182046675667121,201,0,102,3.52
1624182046700610004,201,1,100,23.688
1624182046749633296,200,0,100,23.638
1624182046750537025,201,0,101,19.358
1624182046774888109,200,1,101,18.896
1624182046775599403,201,1,102,3.458
1624182046800156995,201,0,100,23.687
1624182046824370738,200,1,100,23.654
1624182046825626136,201,1,101,19.438
1624182046849877488,200,0,101,19.079
1624182046850627691,201,0,102,3.549
1624182046875571447,201,1,100,23.683
1624182046924842127,200,0,100,23.517
1624182046925638149,201,0,101,19.152
1624182046949878359,200,1,101,18.903
1624182046950679595,201,1,102,3.479
1624182046975147541,201,0,100,23.7
1624182046999372161,200,1,100,23.508
1624182047024862399,200,0,101,19.083
1624182047025727539,201,0,102,3.564
1624182047050546392,201,1,100,23.689
1624182047099623272,200,0,100,23.455
1624182047100566965,201,0,101,19.059
1624182047124874737,200,1,101,18.905
1624182047125611264,201,1,102,3.472
1624182047150125450,201,0,100,23.689
1624182047174366756,200,1,100,23.442
1624182047199872096,200,0,101,19.068
1624182047200624489,201,0,102,3.521
1624182047224858110,200,1,102,4
1624182047225605979,201,1,100,23.686
1624182047274618513,200,0,100,23.425
1624182047299887712,200,1,101,18.91
1624182047325064437,201,0,100,23.701
1624182047350675729,201,1,101,19.376
1624182047374871496,200,0,101,19.071
1624182047375639197,201,0,102,3.6
1624182047399884874,200,1,102,3.991
1624182047400588193,201,1,100,23.691
