stamp,tag,antenna,anchor,distance
1624180455216912548,200,0,101,18.47
1624180455217651661,201,0,102,3.675
1624180455242598256,201,1,100,24.136
1624180455291907300,200,0,100,24.747
1624180455316858386,200,1,101,18.574
1624180455317655067,201,1,102,3.814
1624180455342563204,201,0,100,24.204
1624180455391830190,200,0,101,18.442
1624180455392601705,201,0,102,3.531
1624180455417609432,201,1,100,24.133
1624180455466878364,200,0,100,24.681
1624180455467633859,201,0,101,19.339
1624180455491887459,200,1,101,18.541
1624180455492662404,201,1,102,3.599
1624180455517633853,201,0,100,24.205
1624180455541827648,200,1,100,24.758
1624180455542529383,201,1,101,18.95
1624180455566900712,200,0,101,18.437
1624180455567633954,201,0,102,3.535
1624180455592580233,201,1,100,24.134
1624180455641877093,200,0,100,24.711
1624180455666852002,200,1,101,18.547
1624180455667650514,201,1,102,3.7
1624180455692568499,201,0,100,24.207
1624180455716842005,200,1,100,24.758
1624180455717582311,201,1,101,18.913
1624180455741880352,200,0,101,18.43
1624180455742624317,201,0,102,3.618
1624180455767638259,201,1,100,24.12
1624180455816848638,200,0,100,24.676
1624180455817569653,201,0,101,18.897
1624180455841849647,200,1,101,18.697
1624180455842621030,201,1,102,3.791
1624180455867585598,201,0,100,24.197
1624180455891827901,200,1,100,24.704
1624180455916846485,200,0,101,18.648
1624180455917614666,201,0,102,3.661
1624180455942524005,201,1,100,24.131
1624180455991831720,200,0,100,24.682
1624180456016847422,200,1,101,18.706
1624180456017605996,201,1,102,3.815
1624180456042519532,201,0,100,24.204
1624180456066842153,200,1,100,24.743
1624180456067540319,201,1,101,18.843
1624180456091837551,200,0,101,18.574
1624180456092635382,201,0,102,3.675
1624180456117522598,201,1,100,24.138
1624180456166916807,200,0,100,24.671
1624180456167668203,201,0,101,19.019
1624180456191836402,200,1,101,18.633
1624180456192680551,201,1,102,3.82
1624180456217550838,201,0,100,24.21
1624180456241855408,200,1,100,24.703
1624180456242552765,201,1,101,18.979
1624180456266907775,200,0,101,18.483
1624180456267609184,201,0,102,3.692
1624180456292573978,201,1,100,24.139
1624180456341790391,200,0,100,24.667
1624180456366862389,200,1,101,18.565
1624180456367642734,201,1,102,3.829
1624180456392560038,201,0,100,24.207
1624180456416819763,200,1,100,24.699
1624180456417524644,201,1,101,18.922
1624180456441897186,200,0,101,18.448
1624180456442544548,201,0,102,3.536
1624180456467557948,201,1,100,24.122
1624180456516797599,200,0,100,24.671
1624180456541844875,200,1,101,18.548
1624180456542567945,201,1,102,3.605
1624180456567559071,201,0,100,24.202
1624180456591787213,200,1,100,24.763
