stamp,tag,antenna,anchor,distance
1624165222814881421,200,0,102,14.055
1624165222815159435,201,0,100,29.224
1624165222839879002,200,1,100,29.254
1624165222840894730,201,1,101,14.269
1624165222864894270,200,0,101,14.257
1624165222865172719,201,0,102,13.741
1624165222889974259,200,1,102,14.029
1624165222890730621,201,1,100,29.259
1624165222939900300,200,0,100,29.197
1624165222940640873,201,0,101,14.103
1624165222964923807,200,1,101,13.825
1624165222965709540,201,1,102,13.768
1624165222989940025,200,0,102,14.016
1624165222990677863,201,0,100,29.956
1624165223014901004,200,1,100,29.458
1624165223015638007,201,1,101,14.304
1624165223039878809,200,0,101,13.95
1624165223040202007,201,0,102,13.765
1624165223065011758,200,1,102,14.007
1624165223114838423,200,0,100,29.342
1624165223115610491,201,0,101,14.131
1624165223139871405,200,1,101,13.871
1624165223140705502,201,1,102,13.786
1624165223164846906,200,0,102,14.022
1624165223165129725,201,0,100,30.035
1624165223189897265,200,1,100,29.584
1624165223190637690,201,1,101,14.329
1624165223214893727,200,0,101,14.121
1624165223215617486,201,0,102,14.354
1624165223289867043,200,0,100,29.411
1624165223290582236,201,0,101,14.124
1624165223314873992,200,1,101,13.986
1624165223339906534,200,0,102,14.034
1624165223340244965,201,0,100,29.714
1624165223364912384,200,1,100,29.641
1624165223365694023,201,1,101,14.322
1624165223389881724,200,0,101,14.244
1624165223390657638,201,0,102,14.429
1624165223415000086,200,1,102,14.032
1624165223415658895,201,1,100,29.305
1624165223464896746,200,0,100,29.436
1624165223465594106,201,0,101,14.117
1624165223489882119,200,1,101,14.056
1624165223490646610,201,1,102,14.248
1624165223514883779,200,0,102,14.041
1624165223515667310,201,0,100,29.746
1624165223539900630,200,1,100,29.632
1624165223540790167,201,1,101,14.328
1624165223564861017,200,0,101,14.289
1624165223565646904,201,0,102,14.348
1624165223590021885,200,1,102,14.041
1624165223590688040,201,1,100,29.712
1624165223639833219,200,0,100,29.417
1624165223640688889,201,0,101,13.896
1624165223664857083,200,1,101,13.829
1624165223665643399,201,1,102,14.152
1624165223689860545,200,0,102,14.047
1624165223690125524,201,0,100,29.753
1624165223714841733,200,1,100,29.628
1624165223715599316,201,1,101,14.296
1624165223739869554,200,0,101,13.939
1624165223740443435,201,0,102,14.402
1624165223764998717,200,1,102,14.065
1624165223765635876,201,1,100,29.537
1624165223814850536,200,0,100,29.182
1624165223815582178,201,0,101,14.252
1624165223839840022,200,1,101,13.76
1624165223864906357,200,0,102,14.061
1624165223865640908,201,0,100,29.754
1624165223889824166,200,1,100,29.282
1624165223890563165,201,1,101,14.368
1624165223915871045,201,0,102,14.346
1624165223940021377,200,1,102,14.419
1624165223940701856,201,1,100,29.577
1624165223989871718,200,0,100,29.188
1624165223990541833,201,0,101,14.183
1624165224014841497,200,1,101,13.834
1624165224015679786,201,1,102,14.165
1624165224039810883,200,0,102,14.325
1624165224040486189,201,0,100,29.969
1624165224064829084,200,1,100,29.435
1624165224065552326,201,1,101,14.361
1624165224089866836,200,0,101,14.106
1624165224090646247,201,0,102,14.273
1624165224115000557,200,1,102,14.357
1624165224164861835,200,0,100,29.145
1624165224165552768,201,0,101,14.14
1624165224189844731,200,1,101,13.981
1624165224190652306,201,1,102,14.077
1624165224214844434,200,0,102,14.101
1624165224215129538,201,0,100,29.912
1624165224239829736,200,1,100,29.278
1624165224240607353,201,1,101,14.53
1624165224264868798,200,0,101,14.246
1624165224265668881,201,0,102,14.222
1624165224289929833,200,1,102,14.077
1624165224290605611,201,1,100,29.646
1624165224339848794,200,0,100,29.21
1624165224340623877,201,0,101,14.43
1624165224364845028,200,1,101,13.824
1624165224365622025,201,1,102,14.055
1624165224389861258,200,0,102,14.056
1624165224390116864,201,0,100,29.584
1624165224414789289,200,1,100,29.772
1624165224415633561,201,1,101,14.584
1624165224439807631,200,0,101,13.954
1624165224440701386,201,0,102,14.215
1624165224465004041,200,1,102,14.045
1624165224465652429,201,1,100,29.354
1624165224539820575,200,1,101,13.877
1624165224540617131,201,1,102,14.062
1624165224564802628,200,0,102,14.077
1624165224565108368,201,0,100,29.257
1624165224589845843,200,1,100,29.852
