stamp,tag,antenna,anchor,distance
1609060335784540462,200,1,102,11.843
1609060335834474282,200,0,100,28.694
1609060335834742495,201,0,101,12.805
1609060335860176739,201,1,102,12.521
1609060335884517150,200,0,102,11.861
1609060335885298149,201,0,100,28.22
1609060335909567876,200,1,100,28.265
1609060335910239870,201,1,101,12.825
1609060335934558360,200,0,101,12.947
1609060335935245098,201,0,102,12.496
1609060335959504240,200,1,102,11.734
1609060336009263794,200,0,100,28.388
1609060336009724533,201,0,101,12.839
1609060336035189242,201,1,102,12.525
1609060336059474952,200,0,102,11.778
1609060336060239861,201,0,100,28.225
1609060336084522427,200,1,100,28.315
1609060336085274735,201,1,101,12.843
1609060336109476194,200,0,101,12.918
1609060336110227774,201,0,102,12.5
1609060336134469497,200,1,102,11.757
1609060336184304826,200,0,100,28.546
1609060336184798407,201,0,101,12.833
1609060336209474952,200,1,101,12.899
1609060336210193305,201,1,102,12.516
1609060336234522189,200,0,102,11.762
1609060336235270751,201,0,100,28.242
1609060336259274131,200,1,100,28.382
1609060336260319003,201,1,101,12.839
1609060336284510075,200,0,101,12.933
1609060336285259451,201,0,102,12.48
1609060336309501043,200,1,102,11.735
1609060336359470518,200,0,100,28.628
1609060336359732844,201,0,101,12.819
1609060336384512706,200,1,101,13.021
1609060336385218007,201,1,102,12.498
1609060336409466637,200,0,102,11.77
1609060336410212434,201,0,100,28.289
1609060336434548691,200,1,100,28.461
1609060336435197099,201,1,101,12.835
1609060336459498441,200,0,101,12.969
1609060336460260926,201,0,102,12.498
1609060336484573334,200,1,102,11.749
1609060336534278020,200,0,100,28.696
1609060336534722975,201,0,101,12.824
1609060336560175363,201,1,102,12.515
1609060336584530921,200,0,102,11.799
1609060336585281499,201,0,100,28.308
1609060336609578576,200,1,100,28.505
1609060336610268183,201,1,101,12.834
1609060336634471674,200,0,101,12.951
1609060336635212383,201,0,102,12.497
1609060336659500708,200,1,102,11.693
1609060336709268729,200,0,100,28.72
1609060336709772803,201,0,101,12.821
1609060336735168910,201,1,102,12.526
1609060336759499011,200,0,102,11.72
1609060336760180081,201,0,100,28.321
1609060336784536147,200,1,100,28.514
1609060336785312090,201,1,101,12.832
1609060336809498849,200,0,101,12.938
1609060336810202729,201,0,102,12.503
1609060336834463654,200,1,102,11.71
1609060336884246689,200,0,100,28.717
1609060336884685177,201,0,101,12.811
1609060336910194367,201,1,102,12.531
1609060336934464720,200,0,102,11.749
1609060336935131445,201,0,100,28.295
1609060336959261639,200,1,100,28.472
1609060336960238829,201,1,101,12.84
