stamp,tag,antenna,anchor,distance
1609059014177406476,201,1,102,11.738
1609059014201645411,200,0,102,11.271
1609059014202740145,201,0,100,28.53
1609059014226705433,200,1,100,28.908
1609059014227756010,201,1,101,13.046
1609059014251700897,200,0,101,12.843
1609059014252466060,201,0,102,11.621
1609059014276202028,200,1,102,11.264
1609059014326626210,200,0,100,29.127
1609059014327404651,201,0,101,13.47
1609059014352396902,201,1,102,11.71
1609059014376613853,200,0,102,11.281
1609059014377999269,201,0,100,28.48
1609059014401483591,200,1,100,28.906
1609059014426669438,200,0,101,12.817
1609059014427453963,201,0,102,11.638
1609059014451242344,200,1,102,11.226
1609059014452485451,201,1,100,29.144
1609059014501642781,200,0,100,29.329
1609059014502378362,201,0,101,13.506
1609059014526675941,200,1,101,13.034
1609059014527339912,201,1,102,11.73
1609059014551737561,200,0,102,11.252
1609059014552378891,201,0,100,29.093
1609059014576636357,200,1,100,29.23
1609059014601651502,200,0,101,12.971
1609059014602385373,201,0,102,11.654
1609059014626202459,200,1,102,11.194
1609059014626911115,201,1,100,29.134
1609059014676630673,200,0,100,29.33
1609059014677962198,201,0,101,13.522
1609059014701652050,200,1,101,13.146
1609059014702329909,201,1,102,11.758
1609059014726676531,200,0,102,11.275
1609059014727538015,201,0,100,28.888
1609059014751458542,200,1,100,29.056
1609059014776633382,200,0,101,13.044
1609059014777388926,201,0,102,11.671
1609059014801238748,200,1,102,11.265
1609059014801923143,201,1,100,28.858
1609059014851616336,200,0,100,29.186
1609059014852462532,201,0,101,13.435
1609059014877341310,201,1,102,11.754
1609059014901632487,200,0,102,11.277
1609059014902800584,201,0,100,28.654
1609059014926421541,200,1,100,28.917
1609059014927471731,201,1,101,13.181
1609059014951645156,200,0,101,12.946
1609059014952385274,201,0,102,11.617
1609059014976187977,200,1,102,11.23
1609059014977340606,201,1,100,28.917
1609059015026700191,200,0,100,29.096
1609059015027444344,201,0,101,13.309
1609059015052403038,201,1,102,11.699
1609059015076676193,200,0,102,11.254
1609059015077403341,201,0,100,28.594
1609059015101691210,200,1,100,28.874
1609059015102421046,201,1,101,13.06
1609059015126681972,200,0,101,12.829
1609059015127387029,201,0,102,11.642
1609059015151238912,200,1,102,11.208
1609059015152400152,201,1,100,28.695
1609059015201631864,200,0,100,29.077
1609059015202441827,201,0,101,13.243
1609059015227360757,201,1,102,11.743
1609059015251681210,200,0,102,11.247
1609059015252429256,201,0,100,28.612
1609059015276449061,200,1,100,28.833
1609059015277396759,201,1,101,13.023
1609059015301652833,200,0,101,12.782
1609059015302357901,201,0,102,11.66
1609059015326176575,200,1,102,11.175
1609059015327335916,201,1,100,28.83
1609059015376666708,200,0,100,29.055
1609059015377418281,201,0,101,13.232
1609059015402378603,201,1,102,11.747
1609059015426632639,200,0,102,11.229
1609059015427467553,201,0,100,28.698
1609059015451453594,200,1,100,28.624
1609059015452453252,201,1,101,13.023
1609059015476657946,200,0,101,12.807
1609059015477474625,201,0,102,11.665
1609059015501243608,200,1,102,11.175
1609059015502436732,201,1,100,29.167
1609059015551715275,200,0,100,28.73
1609059015552399522,201,0,101,13.226
1609059015577323952,201,1,102,11.748
1609059015601670814,200,0,102,11.232
