stamp,tag,antenna,anchor,distance
1623490936879032871,200,1,101,13.209
1623490936879527568,201,1,102,4.45
1623490936903831542,200,0,102,5.104
1623490936904096767,201,0,100,16.657
1623490936928815888,200,1,100,16.81
1623490936929739825,201,1,101,13.964
1623490936953655303,200,0,101,13.448
1623490936954638483,201,0,102,4.514
1623490936978800517,200,1,102,5.153
1623490936979614462,201,1,100,16.642
1623490937028921785,200,0,100,16.608
1623490937029517513,201,0,101,13.77
1623490937053824385,200,1,101,13.29
1623490937054528126,201,1,102,4.471
1623490937078830442,200,0,102,5.1
1623490937079064806,201,0,100,16.658
1623490937103810007,200,1,100,16.81
1623490937104699452,201,1,101,13.973
1623490937128805488,200,0,101,13.528
1623490937129559866,201,0,102,4.528
1623490937153779279,200,1,102,5.155
1623490937154592177,201,1,100,16.643
1623490937203881631,200,0,100,16.417
1623490937204551768,201,0,101,13.765
1623490937228840732,200,1,101,13.35
1623490937229647201,201,1,102,4.48
1623490937253849737,200,0,102,5.054
1623490937254030752,201,0,100,16.658
1623490937278906988,200,1,100,16.841
1623490937279696178,201,1,101,13.967
1623490937303600121,200,0,101,13.796
1623490937304589672,201,0,102,4.549
1623490937328862993,200,1,102,5.075
1623490937329631913,201,1,100,16.64
1623490937378858235,200,0,100,16.803
1623490937379559650,201,0,101,13.583
1623490937403793777,200,1,101,13.71
1623490937404535728,201,1,102,4.493
1623490937428820907,200,0,102,5.053
1623490937429054800,201,0,100,16.656
1623490937453776890,200,1,100,16.926
1623490937454759983,201,1,101,13.669
1623490937478884916,200,0,101,13.918
1623490937479601197,201,0,102,4.559
1623490937503794611,200,1,102,5.125
1623490937504568830,201,1,100,16.643
1623490937553825131,200,0,100,16.476
1623490937554465410,201,0,101,13.524
1623490937579040087,200,1,101,13.437
1623490937579478002,201,1,102,4.526
1623490937603823732,200,0,102,5.093
1623490937604038929,201,0,100,16.658
1623490937628807173,200,1,100,16.552
1623490937629689618,201,1,101,13.635
1623490937653624323,200,0,101,13.44
1623490937654573236,201,0,102,4.607
1623490937678750702,200,1,102,5.15
1623490937679642976,201,1,100,16.638
1623490937728851077,200,0,100,16.443
1623490937729549110,201,0,101,13.583
1623490937753790990,200,1,101,13.257
1623490937754572073,201,1,102,4.569
1623490937778747294,200,0,102,5.106
1623490937779019179,201,0,100,16.693
1623490937803815933,200,1,100,16.672
1623490937804714570,201,1,101,13.829
1623490937828631545,200,0,101,13.713
1623490937829605192,201,0,102,4.597
1623490937853750876,200,1,102,5.143
1623490937854562111,201,1,100,16.657
1623490937903844872,200,0,100,16.542
1623490937904511812,201,0,101,13.725
1623490937929138496,200,1,101,13.609
1623490937929464635,201,1,102,4.527
1623490937953766688,200,0,102,5.098
1623490937954044472,201,0,100,16.674
1623490937978923678,200,1,100,16.793
1623490937979716739,201,1,101,13.965
1623490938003572182,200,0,101,13.712
1623490938004561120,201,0,102,4.575
1623490938028789792,200,1,102,5.151
1623490938029588536,201,1,100,16.648
1623490938078903827,200,0,100,16.626
1623490938079479461,201,0,101,13.805
1623490938103744581,200,1,101,13.481
1623490938104501204,201,1,102,4.501
1623490938128766770,200,0,102,5.105
1623490938129007139,201,0,100,16.66
1623490938153774230,200,1,100,16.856
1623490938154664145,201,1,101,14.017
1623490938178541883,200,0,101,13.62
1623490938179561371,201,0,102,4.555
1623490938203742785,200,1,102,5.171
1623490938204577386,201,1,100,16.618
1623490938253846725,200,0,100,16.442
1623490938254461990,201,0,101,13.812
1623490938279001737,200,1,101,13.377
1623490938279475474,201,1,102,4.516
1623490938303744011,200,0,102,5.119
1623490938303974928,201,0,100,16.625
1623490938328851267,200,1,100,16.551
1623490938329689012,201,1,101,14.011
1623490938353872416,200,0,101,13.781
1623490938354543161,201,0,102,4.572
1623490938378786693,200,1,102,5.151
1623490938379474786,201,1,100,16.627
1623490938428837728,200,0,100,16.468
1623490938429479885,201,0,101,13.817
1623490938453975141,200,1,101,13.66
1623490938454460540,201,1,102,4.501
1623490938478765845,200,0,102,5.102
1623490938479053621,201,0,100,16.629
1623490938503862683,200,1,100,16.693
1623490938504666160,201,1,101,14.006
1623490938528583059,200,0,101,13.833
1623490938529524641,201,0,102,4.544
1623490938553744943,200,1,102,5.169
1623490938554523040,201,1,100,16.628
1623490938603834837,200,0,100,16.571
1623490938604451229,201,0,101,13.806
1623490938629094047,200,1,101,13.697
1623490938629458985,201,1,102,4.497
1623490938653734270,200,0,102,5.116
1623490938653967588,201,0,100,16.638
1623490938678850369,200,1,100,16.818
1623490938679723521,201,1,101,13.997
1623490938703579611,200,0,101,13.817
1623490938704511947,201,0,102,4.558
1623490938728710248,200,1,102,5.177
1623490938729570568,201,1,100,16.628
1623490938778840938,200,0,100,16.65
1623490938779435453,201,0,101,13.796
1623490938803707460,200,1,101,13.661
1623490938804439532,201,1,102,4.491
1623490938828793549,200,0,102,5.12
1623490938828950101,201,0,100,16.627
1623490938853840999,200,1,100,17.052
1623490938854722561,201,1,101,13.973
1623490938878535215,200,0,101,13.714
1623490938879258465,201,0,102,4.44
1623490938903745657,200,1,102,5.183
1623490938904603320,201,1,100,16.628
1623490938954477153,201,0,101,13.762
1623490938979054266,200,1,101,13.446
1623490938979424610,201,1,102,4.408
1623490939003703847,200,0,102,5.119
1623490939004352219,201,0,100,16.643
1623490939028768518,200,1,100,17.067
1623490939029638127,201,1,101,13.95
1623490939053534435,200,0,101,13.581
1623490939054491136,201,0,102,4.457
1623490939078729197,200,1,102,5.162
1623490939079487522,201,1,100,16.629
1623490939128867241,200,0,100,16.82
1623490939130040895,201,0,101,13.761
1623490939153980073,200,1,101,13.332
1623490939154432043,201,1,102,4.432
1623490939178743134,200,0,102,5.108
1623490939179500339,201,0,100,16.645
1623490939203735909,200,1,100,17.087
1623490939204821664,201,1,101,13.963
1623490939228521697,200,0,101,13.52
1623490939229249284,201,0,102,4.403
1623490939253719580,200,1,102,5.172
1623490939254577148,201,1,100,16.616
1623490939304518026,201,0,101,13.771
1623490939328971505,200,1,101,13.305
1623490939329454509,201,1,102,4.389
1623490939353690625,200,0,102,5.118
1623490939353935022,201,0,100,16.629
1623490939378733014,200,1,100,17.002
