stamp,tag,antenna,anchor,distance
1624165695320498753,200,1,100,29.934
1624165695321196285,201,1,101,14.071
1624165695345482121,200,0,101,14.115
1624165695345731999,201,0,102,14.003
1624165695369960675,200,1,102,14.282
1624165695371204448,201,1,100,29.629
1624165695421244938,201,0,101,13.986
1624165695445462113,200,1,101,13.67
1624165695446369166,201,1,102,14.015
1624165695470457336,200,0,102,14.299
1624165695471031860,201,0,100,30.003
1624165695495403915,200,1,100,29.919
1624165695496187358,201,1,101,14.184
1624165695520410118,200,0,101,13.766
1624165695521221259,201,0,102,14.342
1624165695544950529,200,1,102,14.254
1624165695595764516,200,0,100,29.368
1624165695596175656,201,0,101,13.814
1624165695620432561,200,1,101,13.669
1624165695621248646,201,1,102,14.257
1624165695645415006,200,0,102,14.269
1624165695646021167,201,0,100,29.942
1624165695670470473,200,1,100,29.722
1624165695695421683,200,0,101,13.929
1624165695695700337,201,0,102,14.286
1624165695770439045,200,0,100,29.625
1624165695771144078,201,0,101,13.735
1624165695795452818,200,1,101,13.802
1624165695796255548,201,1,102,14.152
1624165695820411865,200,0,102,14.295
1624165695820996851,201,0,100,29.957
1624165695845403763,200,1,100,29.735
1624165695870400590,200,0,101,14.073
1624165695870703927,201,0,102,14.152
1624165695894960944,200,1,102,14.304
1624165695897344240,201,1,100,29.521
1624165695945417790,200,0,100,29.525
1624165695946211137,201,0,101,13.691
1624165695970443977,200,1,101,13.91
1624165695971266130,201,1,102,14.087
1624165695995429531,200,0,102,14.317
1624165695996196570,201,0,100,29.756
1624165696020436111,200,1,100,29.935
1624165696045404762,200,0,101,14.337
1624165696045723152,201,0,102,14.077
1624165696069983601,200,1,102,14.322
1624165696071257973,201,1,100,29.539
1624165696121168730,201,0,101,13.681
1624165696147159683,200,1,101,13.901
1624165696147285844,201,1,102,14.027
1624165696170446568,200,0,102,14.295
1624165696171092420,201,0,100,29.47
1624165696195422723,200,1,100,29.909
1624165696220456553,200,0,101,13.954
1624165696221255100,201,0,102,14.331
1624165696244964491,200,1,102,14.299
1624165696246227859,201,1,100,29.32
1624165696295199509,200,0,100,29.647
1624165696296155347,201,0,101,13.67
1624165696320397774,200,1,101,13.816
1624165696321250890,201,1,102,14.23
1624165696345407692,200,0,102,14.31
1624165696370384855,200,1,100,29.778
1624165696371169707,201,1,101,13.999
1624165696395380065,200,0,101,14.012
1624165696396200301,201,0,102,14.438
1624165696421221422,201,1,100,29.233
1624165696470409273,200,0,100,29.305
1624165696471133246,201,0,101,13.946
1624165696495388259,200,1,101,13.846
1624165696496208862,201,1,102,14.135
1624165696520419011,200,0,102,14.288
1624165696521111290,201,0,100,29.614
1624165696545425811,200,1,100,29.372
1624165696545656398,201,1,101,13.988
1624165696570401394,200,0,101,14.084
1624165696571237578,201,0,102,14.239
1624165696596159745,201,1,100,29.493
1624165696645368719,200,0,100,29.243
1624165696646155934,201,0,101,13.873
1624165696670426576,200,1,101,13.882
1624165696671171789,201,1,102,14.104
1624165696695373436,200,0,102,14.307
1624165696695968073,201,0,100,29.746
1624165696720385998,200,1,100,29.476
1624165696720696516,201,1,101,13.882
1624165696745373965,200,0,101,14.11
1624165696746221800,201,0,102,14.208
1624165696771220230,201,1,100,29.578
1624165696820376873,200,0,100,29.342
1624165696821142310,201,0,101,13.799
1624165696845355898,200,1,101,13.899
1624165696846300677,201,1,102,14.098
1624165696870369475,200,0,102,14.249
1624165696870705752,201,0,100,29.589
1624165696895403405,200,1,100,29.903
1624165696896111435,201,1,101,14.125
1624165696920373708,200,0,101,14.109
1624165696921213612,201,0,102,14.207
1624165696945443747,200,1,102,14.244
1624165696946181899,201,1,100,29.411
1624165696996185566,201,0,101,13.98
1624165697020399384,200,1,101,13.898
1624165697021220620,201,1,102,14.17
1624165697045353177,200,0,102,14.292
1624165697045635965,201,0,100,29.38
1624165697070394997,200,1,100,29.946
1624165697070640126,201,1,101,13.988
1624165697095353455,200,0,101,14.119
1624165697096264747,201,0,102,14.36
1624165697121159096,201,1,100,29.316
1624165697170145632,200,0,100,29.711
1624165697171130162,201,0,101,13.832
1624165697195372713,200,1,101,13.901
1624165697196186502,201,1,102,14.127
1624165697220405029,200,0,102,14.139
1624165697220927859,201,0,100,29.666
1624165697245350298,200,1,100,29.839
1624165697270361707,200,0,101,14.355
1624165697270626880,201,0,102,14.107
1624165697296151243,201,1,100,29.53
1624165697345150053,200,0,100,29.576
1624165697346137968,201,0,101,13.73
1624165697370376123,200,1,101,14.249
1624165697371149429,201,1,102,14.055
1624165697395581390,200,0,102,14.244
1624165697395718091,201,0,100,29.541
1624165697420368686,200,1,100,29.745
1624165697445341702,200,0,101,14.335
1624165697445654099,201,0,102,14.03
1624165697469886366,200,1,102,14.272
1624165697471138299,201,1,100,29.41
1624165697520176848,200,0,100,29.507
1624165697521103386,201,0,101,13.686
1624165697545345039,200,1,101,14.08
1624165697546185746,201,1,102,14.01
1624165697570343568,200,0,102,14.294
1624165697571102496,201,0,100,29.717
1624165697595350991,200,1,100,29.938
1624165697620367402,200,0,101,14.215
1624165697621222758,201,0,102,14.259
1624165697644893473,200,1,102,14.256
1624165697646175936,201,1,100,29.544
1624165697696114277,201,0,101,13.715
1624165697720397043,200,1,101,13.934
1624165697721139768,201,1,102,14.201
1624165697745345265,200,0,102,14.315
1624165697745637341,201,0,100,29.549
1624165697770342129,200,1,100,29.892
1624165697771067775,201,1,101,13.856
1624165697795347088,200,0,101,14.354
1624165697795861177,201,0,102,14.404
1624165697819883861,200,1,102,14.256
1624165697821219702,201,1,100,29.389
1624165697870110866,200,0,100,29.619
1624165697871127916,201,0,101,13.836
1624165697895310532,200,1,101,14.212
1624165697896189460,201,1,102,14.103
1624165697920367567,200,0,102,14.265
1624165697920635383,201,0,100,29.359
1624165697945343873,200,1,100,29.758
1624165697945600556,201,1,101,13.858
1624165697970349860,200,0,101,14.286
1624165697970637220,201,0,102,14.081
1624165697995495133,200,1,102,14.263
1624165697996240298,201,1,100,29.306
1624165698045143344,200,0,100,29.506
1624165698046057082,201,0,101,13.786
1624165698070361204,200,1,101,14.033
1624165698071132801,201,1,102,14.047
1624165698095339068,200,0,102,14.298
1624165698120344630,200,1,100,29.934
1624165698121102013,201,1,101,14.313
1624165698145324004,200,0,101,14.172
1624165698146155467,201,0,102,14.295
1624165698169864669,200,1,102,14.319
1624165698171147655,201,1,100,29.271
1624165698221087414,201,0,101,14.289
1624165698245301864,200,1,101,13.9
1624165698246115453,201,1,102,14.226
1624165698270334164,200,0,102,14.328
1624165698270857223,201,0,100,29.979
1624165698295333547,200,1,100,29.983
1624165698296129375,201,1,101,14.404
1624165698320359531,200,0,101,14.346
1624165698320647703,201,0,102,14.243
1624165698344858977,200,1,102,14.338
1624165698396037665,201,0,101,13.917
1624165698420278673,200,1,101,14.208
1624165698421161361,201,1,102,14.073
1624165698445309041,200,0,102,14.327
1624165698445865326,201,0,100,30.042
1624165698470317995,200,1,100,29.901
1624165698471063193,201,1,101,13.982
1624165698495334106,200,0,101,14.273
1624165698495890282,201,0,102,14.184
1624165698521162206,201,1,100,29.81
1624165698570101990,200,0,100,29.632
1624165698571085905,201,0,101,13.862
1624165698595319509,200,1,101,14.007
1624165698596132211,201,1,102,14.088
1624165698620361322,200,0,102,14.332
1624165698620954535,201,0,100,29.797
1624165698645294044,200,1,100,29.956
1624165698670375039,200,0,101,14.392
1624165698671088964,201,0,102,14.204
1624165698694843318,200,1,102,14.34
1624165698696160908,201,1,100,29.53
1624165698746066865,201,0,101,13.722
1624165698770340984,200,1,101,14.243
1624165698771106526,201,1,102,14.1
1624165698795340675,200,0,102,14.333
1624165698795863373,201,0,100,29.731
1624165698820320322,200,1,100,29.845
1624165698845342790,200,0,101,14.298
1624165698845832786,201,0,102,14.204
1624165698869850807,200,1,102,14.348
1624165698871078780,201,1,100,29.544
1624165698920077135,200,0,100,29.588
1624165698921046653,201,0,101,13.654
1624165698945321249,200,1,101,13.731
1624165698946085884,201,1,102,14.173
1624165698970382592,200,0,102,14.336
1624165698970953287,201,0,100,29.742
1624165698995331420,200,1,100,29.729
1624165698996000813,201,1,101,14.047
1624165699020354787,200,0,101,13.766
1624165699021127582,201,0,102,14.379
1624165699044843521,200,1,102,14.275
1624165699046079012,201,1,100,29.392
1624165699095252659,200,0,100,29.259
1624165699096085455,201,0,101,13.938
1624165699120274400,200,1,101,13.628
1624165699121073229,201,1,102,14.131
1624165699145336934,200,0,102,14.278
1624165699170299230,200,1,100,29.326
1624165699170613593,201,1,101,13.95
1624165699195297047,200,0,101,13.865
1624165699195608614,201,0,102,14.114
1624165699221075522,201,1,100,29.256
1624165699270072998,200,0,100,29.204
1624165699271024344,201,0,101,13.835
1624165699295241606,200,1,101,13.731
1624165699296101351,201,1,102,14.06
1624165699320261415,200,0,102,14.297
1624165699321035354,201,0,100,29.546
1624165699345257648,200,1,100,29.453
1624165699370281057,200,0,101,13.995
1624165699371100009,201,0,102,14.29
1624165699394846218,200,1,102,14.297
1624165699396111174,201,1,100,29.461
1624165699445077030,200,0,100,29.348
1624165699446015111,201,0,101,13.762
1624165699470275833,200,1,101,13.832
1624165699471199125,201,1,102,14.216
1624165699495300113,200,0,102,14.316
1624165699495848491,201,0,100,29.728
1624165699520303947,200,1,100,29.621
1624165699545253370,200,0,101,14.091
1624165699545841299,201,0,102,14.228
1624165699569817396,200,1,102,14.319
1624165699571066775,201,1,100,29.571
1624165699620266697,200,0,100,29.454
1624165699621069410,201,0,101,13.701
1624165699645253524,200,1,101,13.899
1624165699646068878,201,1,102,14.127
1624165699670280236,200,0,102,14.324
1624165699670815525,201,0,100,29.794
1624165699695270870,200,1,100,29.7
1624165699696006773,201,1,101,13.856
1624165699720278656,200,0,101,14.119
1624165699721071585,201,0,102,14.639
1624165699744817979,200,1,102,14.341
1624165699746064872,201,1,100,29.628
1624165699795038945,200,0,100,29.302
1624165699795998299,201,0,101,13.827
1624165699820211587,200,1,101,13.912
1624165699821130263,201,1,102,14.316
1624165699845312792,200,0,102,14.337
1624165699845973503,201,0,100,29.824
1624165699870252197,200,1,100,29.415
1624165699870971629,201,1,101,14.048
1624165699895264525,200,0,101,14.134
1624165699895541844,201,0,102,14.282
1624165699921096943,201,1,100,29.624
1624165699970274035,200,0,100,29.328
1624165699970977528,201,0,101,13.787
1624165699995267283,200,1,101,13.914
1624165699995783205,201,1,102,14.155
1624165700020268890,200,0,102,14.335
1624165700020572846,201,0,100,29.619
1624165700045240275,200,1,100,29.874
1624165700045982008,201,1,101,13.924
1624165700070269796,200,0,101,14.121
1624165700070856404,201,0,102,14.103
1624165700095204097,200,1,102,14.353
1624165700096042730,201,1,100,29.443
1624165700145993425,201,0,101,13.886
1624165700170285788,200,1,101,13.901
1624165700171056212,201,1,102,14.033
1624165700195265455,200,0,102,14.328
1624165700196074196,201,0,100,29.739
1624165700220215103,200,1,100,29.934
1624165700220541019,201,1,101,13.894
1624165700245230256,200,0,101,14.116
1624165700245537675,201,0,102,13.982
1624165700269831630,200,1,102,14.315
1624165700271025190,201,1,100,29.567
1624165700320027459,200,0,100,29.695
1624165700321051260,201,0,101,13.726
1624165700345213098,200,1,101,13.894
1624165700346032956,201,1,102,14.008
1624165700370222824,200,0,102,14.314
1624165700370849317,201,0,100,29.555
1624165700395241233,200,1,100,29.831
1624165700420213685,200,0,101,14.102
1624165700420538565,201,0,102,13.983
1624165700444786672,200,1,102,14.271
1624165700446011083,201,1,100,29.408
1624165700495240984,200,0,100,29.558
1624165700496029123,201,0,101,13.678
1624165700520217525,200,1,101,13.886
1624165700521033519,201,1,102,14.011
1624165700547032874,201,0,100,29.368
1624165700547164746,200,0,102,14.289
1624165700570257930,200,1,100,29.949
1624165700595237434,200,0,101,14.112
1624165700595521743,201,0,102,14.005
1624165700621133615,201,1,100,29.282
1624165700670997962,201,0,101,13.666
1624165700695193941,200,1,101,13.67
1624165700696082200,201,1,102,14.032
1624165700720255483,200,0,102,14.304
1624165700745242907,200,1,100,29.995
