stamp,tag,antenna,anchor,distance
1623490935829580059,201,1,102,5.257999897003174
1623490935853917669,200,0,102,5.85699987411499
1623490935854262617,201,0,100,17.381999969482422
1623490935878890006,200,1,100,17.82900047302246
1623490935879807104,201,1,101,14.746000289916992
1623490935903982129,200,0,101,14.085000038146973
1623490935904686060,201,0,102,5.291999816894531
1623490935928836743,200,1,102,5.918000221252441
1623490935929664446,201,1,100,17.378000259399414
1623490935978942693,200,0,100,17.726999282836914
1623490935979553892,201,0,101,14.5649995803833
1623490936004133018,200,1,101,13.925999641418457
1623490936004788766,201,1,102,5.251999855041504
1623490936028882197,200,0,102,5.861999988555908
1623490936029153766,201,0,100,17.391000747680664
1623490936053842893,200,1,100,17.868000030517578
1623490936054802090,201,1,101,14.76200008392334
1623490936078933095,200,0,101,14.472999572753906
1623490936079644158,201,0,102,5.298999786376953
1623490936103887145,200,1,102,5.9120001792907715
1623490936104554035,201,1,100,17.381999969482422
1623490936153926827,200,0,100,17.735000610351562
1623490936154569550,201,0,101,14.583000183105469
1623490936178854499,200,1,101,14.395999908447266
1623490936179564788,201,1,102,5.23199987411499
1623490936203868074,200,0,102,5.859000205993652
1623490936204132509,201,0,100,17.399999618530273
1623490936228891780,200,1,100,17.79400062561035
1623490936229739867,201,1,101,14.753999710083008
1623490936253685784,200,0,101,14.5649995803833
1623490936254625021,201,0,102,5.3480000495910645
1623490936278873945,200,1,102,5.921999931335449
1623490936279669233,201,1,100,17.38800048828125
1623490936328939653,200,0,100,17.520999908447266
1623490936329589090,201,0,101,14.569999694824219
1623490936353832664,200,1,101,14.454000473022461
1623490936354628944,201,1,102,5.315000057220459
1623490936378905464,200,0,102,5.866000175476074
1623490936379105202,201,0,100,17.40399932861328
1623490936403859115,200,1,100,17.650999069213867
1623490936404752734,201,1,101,14.756999969482422
1623490936428655638,200,0,101,14.508000373840332
1623490936429625879,201,0,102,5.336999893188477
1623490936453893383,200,1,102,5.927000045776367
1623490936454596244,201,1,100,17.385000228881836
1623490936503949840,200,0,100,17.392000198364258
1623490936504525374,201,0,101,14.550999641418457
1623490936529095052,200,1,101,13.987000465393066
1623490936529529691,201,1,102,5.243000030517578
1623490936553833176,200,0,102,5.86899995803833
1623490936554127116,201,0,100,17.39900016784668
1623490936578825306,200,1,100,17.573999404907227
1623490936579760947,201,1,101,14.73799991607666
1623490936603642168,200,0,101,14.027000427246094
1623490936604625275,201,0,102,5.254000186920166
1623490936632855310,200,1,102,5.9120001792907715
1623490936633067909,201,1,100,17.386999130249023
1623490936678903248,200,0,100,17.347000122070312
1623490936679618410,201,0,101,14.538000106811523
1623490936704107299,200,1,101,13.883000373840332
1623490936704520373,201,1,102,5.2179999351501465
1623490936728810842,200,0,102,5.859000205993652
1623490936729059975,201,0,100,17.40399932861328
1623490936753830692,200,1,100,17.552000045776367
1623490936754751181,201,1,101,14.732000350952148
1623490936778630987,200,0,101,14.095000267028809
1623490936779614576,201,0,102,5.236000061035156
1623490936803809519,200,1,102,5.9070000648498535
1623490936804630172,201,1,100,17.389999389648438
1623490936853900681,200,0,100,17.34600067138672
1623490936854500938,201,0,101,14.532999992370605
1623490936879032871,200,1,101,13.958999633789062
1623490936879527568,201,1,102,5.199999809265137
1623490936903831542,200,0,102,5.854000091552734
1623490936904096767,201,0,100,17.406999588012695
1623490936928815888,200,1,100,17.559999465942383
1623490936929739825,201,1,101,14.71399974822998
1623490936953655303,200,0,101,14.197999954223633
1623490936954638483,201,0,102,5.263999938964844
1623490936978800517,200,1,102,5.9029998779296875
1623490936979614462,201,1,100,17.392000198364258
1623490937028921785,200,0,100,17.357999801635742
1623490937029517513,201,0,101,14.520000457763672
1623490937053824385,200,1,101,14.039999961853027
1623490937054528126,201,1,102,5.2210001945495605
1623490937078830442,200,0,102,5.849999904632568
1623490937079064806,201,0,100,17.408000946044922
1623490937103810007,200,1,100,17.559999465942383
1623490937104699452,201,1,101,14.722999572753906
1623490937128805488,200,0,101,14.277999877929688
1623490937129559866,201,0,102,5.2779998779296875
1623490937153779279,200,1,102,5.90500020980835
1623490937154592177,201,1,100,17.39299964904785
1623490937203881631,200,0,100,17.16699981689453
1623490937204551768,201,0,101,14.515000343322754
1623490937228840732,200,1,101,14.100000381469727
1623490937229647201,201,1,102,5.230000019073486
1623490937253849737,200,0,102,5.803999900817871
1623490937254030752,201,0,100,17.408000946044922
1623490937278906988,200,1,100,17.590999603271484
1623490937279696178,201,1,101,14.717000007629395
1623490937303600121,200,0,101,14.545999526977539
1623490937304589672,201,0,102,5.298999786376953
1623490937328862993,200,1,102,5.824999809265137
1623490937329631913,201,1,100,17.389999389648438
1623490937378858235,200,0,100,17.55299949645996
1623490937379559650,201,0,101,14.333000183105469
1623490937403793777,200,1,101,14.460000038146973
1623490937404535728,201,1,102,5.243000030517578
1623490937428820907,200,0,102,5.802999973297119
1623490937429054800,201,0,100,17.4060001373291
1623490937453776890,200,1,100,17.676000595092773
1623490937454759983,201,1,101,14.418999671936035
1623490937478884916,200,0,101,14.668000221252441
1623490937479601197,201,0,102,5.309000015258789
1623490937503794611,200,1,102,5.875
1623490937504568830,201,1,100,17.39299964904785
1623490937553825131,200,0,100,17.22599983215332
1623490937554465410,201,0,101,14.27400016784668
1623490937579040087,200,1,101,14.187000274658203
1623490937579478002,201,1,102,5.276000022888184
1623490937603823732,200,0,102,5.8429999351501465
1623490937604038929,201,0,100,17.408000946044922
1623490937628807173,200,1,100,17.302000045776367
1623490937629689618,201,1,101,14.385000228881836
1623490937653624323,200,0,101,14.1899995803833
1623490937654573236,201,0,102,5.35699987411499
1623490937678750702,200,1,102,5.900000095367432
1623490937679642976,201,1,100,17.38800048828125
1623490937728851077,200,0,100,17.19300079345703
1623490937729549110,201,0,101,14.333000183105469
1623490937753790990,200,1,101,14.006999969482422
1623490937754572073,201,1,102,5.318999767303467
1623490937778747294,200,0,102,5.855999946594238
1623490937779019179,201,0,100,17.44300079345703
1623490937803815933,200,1,100,17.422000885009766
1623490937804714570,201,1,101,14.579000473022461
1623490937828631545,200,0,101,14.463000297546387
1623490937829605192,201,0,102,5.3470001220703125
1623490937853750876,200,1,102,5.89300012588501
1623490937854562111,201,1,100,17.406999588012695
1623490937903844872,200,0,100,17.29199981689453
1623490937904511812,201,0,101,14.475000381469727
1623490937929138496,200,1,101,14.359000205993652
1623490937929464635,201,1,102,5.2769999504089355
1623490937953766688,200,0,102,5.8480000495910645
1623490937954044472,201,0,100,17.423999786376953
1623490937978923678,200,1,100,17.542999267578125
1623490937979716739,201,1,101,14.71500015258789
1623490938003572182,200,0,101,14.461999893188477
1623490938004561120,201,0,102,5.324999809265137
1623490938028789792,200,1,102,5.901000022888184
1623490938029588536,201,1,100,17.398000717163086
1623490938078903827,200,0,100,17.375999450683594
1623490938079479461,201,0,101,14.555000305175781
1623490938103744581,200,1,101,14.230999946594238
1623490938104501204,201,1,102,5.250999927520752
1623490938128766770,200,0,102,5.855000019073486
1623490938129007139,201,0,100,17.40999984741211
1623490938153774230,200,1,100,17.606000900268555
1623490938154664145,201,1,101,14.767000198364258
1623490938178541883,200,0,101,14.369999885559082
