stamp,tag,antenna,anchor,distance
1624165221790038697,200,1,100,30.333999633789062
1624165221790714219,201,1,101,14.961999893188477
1624165221814940976,200,0,101,14.826000213623047
1624165221815225203,201,0,102,14.753999710083008
1624165221839983394,200,1,102,14.800999641418457
1624165221840801558,201,1,100,30.253999710083008
1624165221889922262,200,0,100,29.927000045776367
1624165221890983668,201,0,101,14.817000389099121
1624165221914943121,200,1,101,14.708000183105469
1624165221915758529,201,1,102,14.657999992370605
1624165221939913482,200,0,102,14.798999786376953
1624165221940830936,201,0,100,30.29199981689453
1624165221964957913,200,1,100,30.04199981689453
1624165221965642009,201,1,101,15.036999702453613
1624165221989937404,200,0,101,14.975000381469727
1624165221990419451,201,0,102,14.89900016784668
1624165222015048474,200,1,102,14.79800033569336
1624165222015772164,201,1,100,30.149999618530273
1624165222064960682,200,0,100,29.96500015258789
1624165222065678056,201,0,101,14.86299991607666
1624165222089935328,200,1,101,14.562999725341797
1624165222090726367,201,1,102,14.762999534606934
1624165222114889467,200,0,102,14.8149995803833
1624165222115227464,201,0,100,30.150999069213867
1624165222139921363,200,1,100,30.489999771118164
1624165222140681915,201,1,101,15.0600004196167
1624165222164927928,200,0,101,14.680000305175781
1624165222165485121,201,0,102,14.947999954223633
1624165222190027428,200,1,102,15.163999557495117
1624165222190720493,201,1,100,30.038000106811523
1624165222239911836,200,0,100,30.452999114990234
1624165222240658969,201,0,101,14.895999908447266
1624165222264906166,200,1,101,14.60099983215332
1624165222265769176,201,1,102,14.805999755859375
1624165222289927049,200,0,102,15.055000305175781
1624165222290178710,201,0,100,30.020000457763672
1624165222314903071,200,1,100,30.576000213623047
1624165222315631921,201,1,101,15.104999542236328
1624165222339912719,200,0,101,14.855999946594238
1624165222340768677,201,0,102,14.798999786376953
1624165222365122311,200,1,102,15.081999778747559
1624165222365762525,201,1,100,29.97100067138672
1624165222414935875,200,0,100,30.011999130249023
1624165222415658683,201,0,101,14.65999984741211
1624165222439902928,200,1,101,14.539999961853027
1624165222440739166,201,1,102,14.6850004196167
1624165222464909723,200,0,102,14.944000244140625
1624165222467601966,201,0,100,29.952999114990234
1624165222489925588,200,1,100,30.083999633789062
1624165222490660627,201,1,101,14.755000114440918
1624165222514933718,200,0,101,14.677000045776367
1624165222515212925,201,0,102,14.661999702453613
1624165222540033824,200,1,102,14.944999694824219
1624165222540933007,201,1,100,29.966999053955078
1624165222589679695,200,0,100,29.895000457763672
1624165222590658077,201,0,101,14.654000282287598
1624165222614928781,200,1,101,14.62399959564209
1624165222615435727,201,1,102,14.524999618530273
1624165222664945440,200,1,100,29.993999481201172
1624165222665618597,201,1,101,14.885000228881836
1624165222689914971,200,0,101,14.881999969482422
1624165222690201865,201,0,102,14.493000030517578
1624165222715056355,200,1,102,14.930999755859375
1624165222715655682,201,1,100,29.966999053955078
1624165222764716662,200,0,100,29.87700080871582
1624165222765619758,201,0,101,14.76099967956543
1624165222789908771,200,1,101,14.753000259399414
1624165222790708184,201,1,102,14.505999565124512
1624165222814881421,200,0,102,14.805000305175781
1624165222815159435,201,0,100,29.974000930786133
1624165222839879002,200,1,100,30.003999710083008
1624165222840894730,201,1,101,15.019000053405762
1624165222864894270,200,0,101,15.006999969482422
1624165222865172719,201,0,102,14.491000175476074
1624165222889974259,200,1,102,14.779000282287598
1624165222890730621,201,1,100,30.009000778198242
1624165222939900300,200,0,100,29.94700050354004
1624165222940640873,201,0,101,14.852999687194824
1624165222964923807,200,1,101,14.574999809265137
1624165222965709540,201,1,102,14.517999649047852
1624165222989940025,200,0,102,14.765999794006348
1624165222990677863,201,0,100,30.70599937438965
1624165223014901004,200,1,100,30.20800018310547
1624165223015638007,201,1,101,15.053999900817871
1624165223039878809,200,0,101,14.699999809265137
1624165223040202007,201,0,102,14.515000343322754
1624165223065011758,200,1,102,14.756999969482422
1624165223065662158,201,1,100,30.66900062561035
1624165223114838423,200,0,100,30.091999053955078
1624165223115610491,201,0,101,14.880999565124512
1624165223139871405,200,1,101,14.621000289916992
1624165223140705502,201,1,102,14.53600025177002
1624165223164846906,200,0,102,14.772000312805176
1624165223165129725,201,0,100,30.78499984741211
1624165223189897265,200,1,100,30.333999633789062
1624165223190637690,201,1,101,15.079000473022461
1624165223214893727,200,0,101,14.871000289916992
1624165223215617486,201,0,102,15.104000091552734
1624165223240676818,201,1,100,30.482999801635742
1624165223289867043,200,0,100,30.160999298095703
1624165223290582236,201,0,101,14.87399959564209
1624165223314873992,200,1,101,14.736000061035156
1624165223315700059,201,1,102,15.086000442504883
1624165223339906534,200,0,102,14.784000396728516
1624165223340244965,201,0,100,30.464000701904297
1624165223364912384,200,1,100,30.391000747680664
1624165223365694023,201,1,101,15.071999549865723
1624165223389881724,200,0,101,14.994000434875488
1624165223390657638,201,0,102,15.178999900817871
1624165223415000086,200,1,102,14.781999588012695
1624165223415658895,201,1,100,30.05500030517578
1624165223464896746,200,0,100,30.18600082397461
1624165223465594106,201,0,101,14.866999626159668
1624165223489882119,200,1,101,14.805999755859375
1624165223490646610,201,1,102,14.998000144958496
1624165223514883779,200,0,102,14.791000366210938
1624165223515667310,201,0,100,30.496000289916992
1624165223539900630,200,1,100,30.381999969482422
1624165223540790167,201,1,101,15.07800006866455
1624165223564861017,200,0,101,15.038999557495117
1624165223565646904,201,0,102,15.097999572753906
1624165223590021885,200,1,102,14.791000366210938
1624165223590688040,201,1,100,30.461999893188477
1624165223639833219,200,0,100,30.16699981689453
1624165223640688889,201,0,101,14.645999908447266
1624165223664857083,200,1,101,14.579000473022461
1624165223665643399,201,1,102,14.902000427246094
1624165223689860545,200,0,102,14.79699993133545
1624165223690125524,201,0,100,30.503000259399414
1624165223714841733,200,1,100,30.378000259399414
1624165223715599316,201,1,101,15.045999526977539
1624165223739869554,200,0,101,14.689000129699707
1624165223740443435,201,0,102,15.152000427246094
1624165223764998717,200,1,102,14.8149995803833
1624165223765635876,201,1,100,30.28700065612793
1624165223814850536,200,0,100,29.93199920654297
1624165223815582178,201,0,101,15.001999855041504
1624165223839840022,200,1,101,14.510000228881836
1624165223840706508,201,1,102,15.048999786376953
1624165223864906357,200,0,102,14.810999870300293
1624165223865640908,201,0,100,30.503999710083008
1624165223889824166,200,1,100,30.031999588012695
1624165223890563165,201,1,101,15.118000030517578
1624165223915612628,200,0,101,14.635000228881836
1624165223915871045,201,0,102,15.095999717712402
1624165223940021377,200,1,102,15.168999671936035
1624165223940701856,201,1,100,30.32699966430664
1624165223989871718,200,0,100,29.937999725341797
1624165223990541833,201,0,101,14.932999610900879
1624165224014841497,200,1,101,14.583999633789062
1624165224015679786,201,1,102,14.914999961853027
1624165224039810883,200,0,102,15.074999809265137
1624165224040486189,201,0,100,30.7189998626709
1624165224064829084,200,1,100,30.184999465942383
1624165224065552326,201,1,101,15.111000061035156
1624165224089866836,200,0,101,14.855999946594238
1624165224090646247,201,0,102,15.02299976348877
1624165224115000557,200,1,102,15.107000350952148
1624165224115628405,201,1,100,30.631000518798828
1624165224164861835,200,0,100,29.895000457763672
1624165224165552768,201,0,101,14.890000343322754
1624165224189844731,200,1,101,14.730999946594238
1624165224190652306,201,1,102,14.82699966430664
1624165224214844434,200,0,102,14.85099983215332
1624165224215129538,201,0,100,30.66200065612793
1624165224239829736,200,1,100,30.027999877929688
1624165224240607353,201,1,101,15.279999732971191
1624165224264868798,200,0,101,14.996000289916992
1624165224265668881,201,0,102,14.972000122070312
1624165224289929833,200,1,102,14.82699966430664
1624165224290605611,201,1,100,30.395999908447266
1624165224339848794,200,0,100,29.959999084472656
1624165224340623877,201,0,101,15.180000305175781
1624165224364845028,200,1,101,14.574000358581543
1624165224365622025,201,1,102,14.805000305175781
1624165224389861258,200,0,102,14.805999755859375
1624165224390116864,201,0,100,30.333999633789062
1624165224414789289,200,1,100,30.52199935913086
1624165224415633561,201,1,101,15.333999633789062
1624165224439807631,200,0,101,14.704000473022461
1624165224440701386,201,0,102,14.96500015258789
1624165224465004041,200,1,102,14.795000076293945
1624165224465652429,201,1,100,30.104000091552734
1624165224514832058,200,0,100,30.493000030517578
1624165224515544773,201,0,101,15.204000473022461
1624165224539820575,200,1,101,14.626999855041504
1624165224540617131,201,1,102,14.812000274658203
1624165224564802628,200,0,102,14.82699966430664
1624165224565108368,201,0,100,30.006999969482422
1624165224589845843,200,1,100,30.601999282836914
1624165224590540365,201,1,101,15.251999855041504
