stamp,tag,antenna,anchor,distance
1609054398712326044,200,0,101,16.402999877929688
1609054398713376139,201,0,102,11.354999542236328
1609054398737543895,200,1,102,11.902000427246094
1609054398738320296,201,1,100,22.570999145507812
1609054398787327287,200,0,100,22.48200035095215
1609054398812567918,200,1,101,16.23200035095215
1609054398813301254,201,1,102,11.241000175476074
1609054398837600237,200,0,102,11.835000038146973
1609054398838364068,201,0,100,22.618999481201172
1609054398862082977,200,1,100,22.499000549316406
1609054398863247776,201,1,101,17.170000076293945
1609054398887569262,200,0,101,16.395000457763672
1609054398888352398,201,0,102,11.336000442504883
1609054398912550024,200,1,102,11.901000022888184
1609054398913341156,201,1,100,22.57900047302246
1609054398962522676,200,0,100,22.320999145507812
1609054398987516700,200,1,101,16.2189998626709
1609054398988276089,201,1,102,11.251999855041504
1609054399012582388,200,0,102,11.833000183105469
1609054399013415953,201,0,100,22.68899917602539
1609054399037326975,200,1,100,22.617000579833984
1609054399038260795,201,1,101,17.125999450683594
1609054399062547516,200,0,101,16.367000579833984
1609054399063339882,201,0,102,11.343000411987305
1609054399087526245,200,1,102,11.918000221252441
1609054399088352810,201,1,100,22.642000198364258
1609054399137370294,200,0,100,22.459999084472656
1609054399162553400,200,1,101,16.19300079345703
1609054399163215068,201,1,102,11.26099967956543
1609054399187561102,200,0,102,11.769000053405762
1609054399188345378,201,0,100,22.75200080871582
1609054399212387635,200,1,100,22.68199920654297
1609054399213300006,201,1,101,17.121000289916992
1609054399237306172,200,0,101,16.381000518798828
1609054399238490620,201,0,102,11.333999633789062
1609054399262551961,200,1,102,11.798999786376953
1609054399263092754,201,1,100,22.64900016784668
1609054399312586042,200,0,100,22.48900032043457
1609054399337526256,200,1,101,16.20599937438965
1609054399338242554,201,1,102,11.22599983215332
1609054399362525290,200,0,102,11.73900032043457
1609054399363323147,201,0,100,22.648000717163086
1609054399387307950,200,1,100,22.68000030517578
1609054399388242487,201,1,101,17.143999099731445
1609054399412351627,200,0,101,16.37299919128418
1609054399413301973,201,0,102,11.324000358581543
1609054399437640872,200,1,102,11.777999877929688
1609054399438340909,201,1,100,22.58799934387207
1609054399487526536,200,0,100,22.479000091552734
1609054399512547621,200,1,101,16.19700050354004
1609054399537541266,200,0,102,11.758999824523926
1609054399537807644,201,0,100,22.582000732421875
1609054399562341547,200,1,100,22.461999893188477
