stamp,tag,antenna,anchor,distance
1624180454066906885,200,0,100,25.493999481201172
1624180454067902319,201,0,101,19.652000427246094
1624180454091917115,200,1,101,19.295000076293945
1624180454092679689,201,1,102,4.541999816894531
1624180454117691355,201,0,100,24.926000595092773
1624180454141890936,200,1,100,25.579999923706055
1624180454142628245,201,1,101,19.625999450683594
1624180454166915769,200,0,101,19.179000854492188
1624180454167687153,201,0,102,4.2779998779296875
1624180454191980394,200,1,102,4.593999862670898
1624180454192607187,201,1,100,24.86400032043457
1624180454241861030,200,0,100,25.465999603271484
1624180454266919194,200,1,101,19.298999786376953
1624180454267812533,201,1,102,4.348999977111816
1624180454292694304,201,0,100,24.941999435424805
1624180454316882972,200,1,100,25.506000518798828
1624180454317688501,201,1,101,19.60099983215332
1624180454341855381,200,0,101,19.200000762939453
1624180454342656140,201,0,102,4.2870001792907715
1624180454367633013,201,1,100,24.804000854492188
1624180454416841590,200,0,100,25.488000869750977
1624180454441913244,200,1,101,19.312999725341797
1624180454442691329,201,1,102,4.451000213623047
1624180454467606014,201,0,100,24.954999923706055
1624180454491882078,200,1,100,25.570999145507812
1624180454492702509,201,1,101,19.613000869750977
1624180454516849617,200,0,101,19.209999084472656
1624180454517686164,201,0,102,4.355000019073486
1624180454541947956,200,1,102,4.60699987411499
1624180454542632557,201,1,100,24.93899917602539
1624180454591899107,200,0,100,25.530000686645508
1624180454616888932,200,1,101,19.336000442504883
1624180454617653422,201,1,102,4.5289998054504395
1624180454642584234,201,0,100,24.992000579833984
1624180454666871447,200,1,100,25.584999084472656
1624180454667700525,201,1,101,19.59600067138672
1624180454691859764,200,0,101,19.214000701904297
1624180454692647160,201,0,102,4.4029998779296875
1624180454717597074,201,1,100,24.929000854492188
1624180454766904813,200,0,100,25.52899932861328
1624180454767739472,201,0,101,19.902000427246094
1624180454791846647,200,1,101,19.457000732421875
1624180454792691463,201,1,102,4.560999870300293
1624180454817585552,201,0,100,24.988000869750977
1624180454841820972,200,1,100,25.608999252319336
1624180454842667944,201,1,101,19.659000396728516
1624180454866866511,200,0,101,19.408000946044922
1624180454867719214,201,0,102,4.420000076293945
1624180454892618329,201,1,100,24.909000396728516
1624180454941846477,200,0,100,25.535999298095703
1624180454966936426,200,1,101,19.464000701904297
1624180454967677144,201,1,102,4.567999839782715
1624180454992629631,201,0,100,24.9689998626709
1624180455016921084,200,1,100,25.58099937438965
1624180455041867095,200,0,101,19.316999435424805
1624180455042649232,201,0,102,4.440999984741211
1624180455067563346,201,1,100,24.89299964904785
1624180455116872264,200,0,100,25.506999969482422
1624180455141883814,200,1,101,19.371999740600586
