stamp,tag,antenna,anchor,distance
1609046841811291819,200,0,102,7.991000175476074
1609046841812543939,201,0,100,8.319000244140625
1609046841836849589,200,1,100,8.5
1609046841837660723,201,1,101,9.550999641418457
1609046841861838579,200,0,101,9.956999778747559
1609046841862500439,201,0,102,9.244999885559082
1609046841887529831,200,1,102,7.984000205993652
1609046841887821028,201,1,100,8.621999740600586
1609046841936805733,200,0,100,8.64799976348877
1609046841961365049,200,1,101,9.939000129699707
1609046841962025636,201,1,102,9.902000427246094
1609046841986301705,200,0,102,7.9730000495910645
1609046841987571231,201,0,100,8.428000450134277
1609046842011847962,200,1,100,8.567999839782715
1609046842012755393,201,1,101,9.472000122070312
1609046842036822952,200,0,101,9.904999732971191
1609046842037519327,201,0,102,9.314000129699707
1609046842061779853,200,1,102,7.973999977111816
1609046842062567453,201,1,100,8.668000221252441
1609046842111762831,200,0,100,8.857999801635742
1609046842136775800,200,1,101,10.109999656677246
1609046842136990698,201,1,102,9.321000099182129
1609046842161321456,200,0,102,7.954999923706055
1609046842162402209,201,0,100,8.295999526977539
1609046842186799469,200,1,100,8.70300006866455
1609046842187531051,201,1,101,9.4399995803833
1609046842211840920,200,0,101,9.923999786376953
1609046842213014403,201,0,102,8.986000061035156
1609046842236824116,200,1,102,7.966000080108643
1609046842237037203,201,1,100,8.23799991607666
1609046842286756822,200,0,100,8.97700023651123
1609046842311784612,200,1,101,10.038999557495117
1609046842312549451,201,1,102,9.09000015258789
1609046842336973596,200,0,102,8.085000038146973
1609046842337567796,201,0,100,8.156000137329102
1609046842363322600,200,1,100,8.769000053405762
1609046842363476250,201,1,101,9.428000450134277
1609046842386613433,200,0,101,10.019000053405762
1609046842411877231,200,1,102,8.039999961853027
1609046842387711659,201,0,102,8.875
1609046842412349566,201,1,100,8.107999801635742
1609046842461802594,200,0,100,9.027000427246094
1609046842462583377,201,0,101,9.770000457763672
1609046842486792651,200,1,101,10.217000007629395
1609046842487464493,201,1,102,9.612000465393066
1609046842511990090,200,0,102,7.928999900817871
1609046842512814592,201,0,100,8.090999603271484
1609046842536793874,200,1,100,8.793999671936035
1609046842537572601,201,1,101,9.640000343322754
1609046842561768325,200,0,101,10.121999740600586
1609046842562484265,201,0,102,9.184000015258789
1609046842586792654,200,1,102,7.927000045776367
1609046842587516534,201,1,100,8.50100040435791
1609046842636763027,200,0,100,9.032999992370605
1609046842637643532,201,0,101,9.821999549865723
1609046842661845639,200,1,101,10.288999557495117
1609046842662147262,201,1,102,9.935999870300293
1609046842686828110,200,0,102,7.880000114440918
1609046842687524942,201,0,100,8.385000228881836
1609046842711769800,200,1,100,8.791000366210938
1609046842712556517,201,1,101,9.680000305175781
1609046842736770084,200,0,101,10.14799976348877
1609046842737453145,201,0,102,9.378999710083008
1609046842761790636,200,1,102,7.9120001792907715
1609046842762557485,201,1,100,8.652999877929688
1609046842811733587,200,0,100,9.02400016784668
1609046842813350880,201,0,101,9.845000267028809
1609046842836286003,200,1,101,10.163999557495117
1609046842837110576,201,1,102,9.590999603271484
1609046842861845394,200,0,102,7.861000061035156
1609046842862509218,201,0,100,8.491999626159668
1609046842886830331,200,1,100,8.779999732971191
1609046842887518876,201,1,101,9.675000190734863
1609046842911933484,200,0,101,10.013999938964844
1609046842913786246,201,0,102,9.133000373840332
1609046842936765105,200,1,102,7.900000095367432
1609046842937534386,201,1,100,8.72599983215332
