stamp,tag,antenna,anchor,distance
1609059013127379832,201,1,102,12.49899959564209
1609059013151644034,200,0,102,12.034000396728516
1609059013152403587,201,0,100,29.240999221801758
1609059013176432220,200,1,100,29.635000228881836
1609059013177447095,201,1,101,14.126999855041504
1609059013201693737,200,0,101,13.854999542236328
1609059013202410001,201,0,102,12.427000045776367
1609059013226213968,200,1,102,11.951000213623047
1609059013226969105,201,1,100,29.187000274658203
1609059013276693640,200,0,100,29.854999542236328
1609059013277481051,201,0,101,14.227999687194824
1609059013301214150,200,1,101,13.807999610900879
1609059013302429293,201,1,102,12.508000373840332
1609059013326694155,200,0,102,11.98799991607666
1609059013328027950,201,0,100,29.170000076293945
1609059013351470240,200,1,100,29.386999130249023
1609059013352426934,201,1,101,13.996999740600586
1609059013376681598,200,0,101,13.593999862670898
1609059013377374027,201,0,102,12.430999755859375
1609059013401241260,200,1,102,11.9399995803833
1609059013401954357,201,1,100,29.13800048828125
1609059013451690698,200,0,100,29.843000411987305
1609059013452510853,201,0,101,14.126999855041504
1609059013478340994,201,1,102,12.52400016784668
1609059013501637695,200,0,102,11.987000465393066
1609059013502452763,201,0,100,29.209999084472656
1609059013526731612,200,1,100,29.809999465942383
1609059013527410401,201,1,101,13.868000030517578
1609059013551682146,200,0,101,13.472999572753906
1609059013553397227,201,0,102,12.432000160217285
1609059013577053626,200,1,102,11.937999725341797
1609059013577428100,201,1,100,29.195999145507812
1609059013626677469,200,0,100,29.959999084472656
1609059013627493681,201,0,101,14.041000366210938
1609059013651251072,200,1,101,13.395000457763672
1609059013652441859,201,1,102,12.51099967956543
1609059013676730587,200,0,102,11.986000061035156
1609059013677419057,201,0,100,29.204999923706055
1609059013701673508,200,1,100,29.417999267578125
1609059013702464158,201,1,101,13.805000305175781
1609059013726709901,200,0,101,13.536999702453613
1609059013727855407,201,0,102,12.420000076293945
1609059013751206135,200,1,102,11.930999755859375
1609059013752588854,201,1,100,29.850000381469727
1609059013801708338,200,0,100,29.503999710083008
1609059013802488857,201,0,101,14.003999710083008
1609059013827366214,201,1,102,12.51099967956543
1609059013851657460,200,0,102,11.982999801635742
1609059013852464033,201,0,100,29.545000076293945
1609059013878476512,200,1,100,29.39299964904785
1609059013878805221,201,1,101,13.786999702453613
1609059013901676357,200,0,101,13.555000305175781
1609059013902382773,201,0,102,12.432999610900879
1609059013926205117,200,1,102,11.913999557495117
1609059013927292576,201,1,100,29.54599952697754
1609059013976624210,200,0,100,29.649999618530273
1609059013977473266,201,0,101,13.986000061035156
1609059014001658625,200,1,101,13.800999641418457
1609059014002406234,201,1,102,12.508000373840332
1609059014026619256,200,0,102,11.994999885559082
1609059014027431846,201,0,100,29.440000534057617
1609059014051801598,200,1,100,29.530000686645508
1609059014052491656,201,1,101,13.782999992370605
1609059014076707044,200,0,101,13.654000282287598
1609059014077957354,201,0,102,12.432000160217285
1609059014101238786,200,1,102,11.956999778747559
1609059014101926559,201,1,100,29.415000915527344
1609059014151663678,200,0,100,29.802000045776367
1609059014152453023,201,0,101,14.001999855041504
1609059014176192831,200,1,101,13.654999732971191
1609059014177406476,201,1,102,12.48799991607666
1609059014201645411,200,0,102,12.020999908447266
1609059014202740145,201,0,100,29.280000686645508
1609059014226705433,200,1,100,29.658000946044922
1609059014227756010,201,1,101,13.795999526977539
1609059014251700897,200,0,101,13.593000411987305
1609059014252466060,201,0,102,12.371000289916992
1609059014276202028,200,1,102,12.013999938964844
1609059014276944267,201,1,100,29.240999221801758
1609059014326626210,200,0,100,29.87700080871582
1609059014327404651,201,0,101,14.220000267028809
1609059014352396902,201,1,102,12.460000038146973
1609059014376613853,200,0,102,12.031000137329102
1609059014377999269,201,0,100,29.229999542236328
1609059014401483591,200,1,100,29.6560001373291
1609059014402589886,201,1,101,14.130000114440918
1609059014426669438,200,0,101,13.567000389099121
1609059014427453963,201,0,102,12.387999534606934
1609059014451242344,200,1,102,11.97599983215332
1609059014452485451,201,1,100,29.893999099731445
1609059014501642781,200,0,100,30.07900047302246
1609059014502378362,201,0,101,14.255999565124512
1609059014526675941,200,1,101,13.784000396728516
1609059014527339912,201,1,102,12.479999542236328
1609059014551737561,200,0,102,12.001999855041504
1609059014552378891,201,0,100,29.843000411987305
1609059014576636357,200,1,100,29.979999542236328
1609059014577972210,201,1,101,14.137999534606934
1609059014601651502,200,0,101,13.720999717712402
1609059014602385373,201,0,102,12.404000282287598
1609059014626202459,200,1,102,11.944000244140625
1609059014626911115,201,1,100,29.884000778198242
1609059014676630673,200,0,100,30.079999923706055
1609059014677962198,201,0,101,14.272000312805176
1609059014701652050,200,1,101,13.895999908447266
1609059014702329909,201,1,102,12.508000373840332
1609059014726676531,200,0,102,12.024999618530273
1609059014727538015,201,0,100,29.63800048828125
1609059014751458542,200,1,100,29.805999755859375
1609059014752476244,201,1,101,14.140000343322754
1609059014776633382,200,0,101,13.793999671936035
1609059014777388926,201,0,102,12.420999526977539
1609059014801238748,200,1,102,12.015000343322754
1609059014801923143,201,1,100,29.607999801635742
1609059014851616336,200,0,100,29.93600082397461
1609059014852462532,201,0,101,14.1850004196167
1609059014877341310,201,1,102,12.503999710083008
1609059014901632487,200,0,102,12.027000427246094
1609059014902800584,201,0,100,29.40399932861328
1609059014926421541,200,1,100,29.66699981689453
1609059014927471731,201,1,101,13.930999755859375
1609059014951645156,200,0,101,13.696000099182129
1609059014952385274,201,0,102,12.366999626159668
1609059014976187977,200,1,102,11.979999542236328
1609059014977340606,201,1,100,29.66699981689453
1609059015026700191,200,0,100,29.84600067138672
1609059015027444344,201,0,101,14.059000015258789
1609059015052403038,201,1,102,12.449000358581543
1609059015076676193,200,0,102,12.003999710083008
1609059015077403341,201,0,100,29.3439998626709
1609059015101691210,200,1,100,29.624000549316406
1609059015102421046,201,1,101,13.8100004196167
1609059015126681972,200,0,101,13.579000473022461
1609059015127387029,201,0,102,12.392000198364258
1609059015151238912,200,1,102,11.958000183105469
1609059015152400152,201,1,100,29.44499969482422
1609059015201631864,200,0,100,29.82699966430664
1609059015202441827,201,0,101,13.993000030517578
1609059015227360757,201,1,102,12.493000030517578
1609059015251681210,200,0,102,11.996999740600586
1609059015252429256,201,0,100,29.36199951171875
1609059015276449061,200,1,100,29.58300018310547
1609059015277396759,201,1,101,13.77299976348877
1609059015301652833,200,0,101,13.531999588012695
1609059015302357901,201,0,102,12.40999984741211
1609059015326176575,200,1,102,11.925000190734863
1609059015327335916,201,1,100,29.579999923706055
1609059015376666708,200,0,100,29.80500030517578
1609059015377418281,201,0,101,13.982000350952148
1609059015402378603,201,1,102,12.496999740600586
1609059015426632639,200,0,102,11.979000091552734
1609059015427467553,201,0,100,29.447999954223633
1609059015451453594,200,1,100,29.374000549316406
1609059015452453252,201,1,101,13.77299976348877
1609059015476657946,200,0,101,13.557000160217285
1609059015477474625,201,0,102,12.414999961853027
1609059015501243608,200,1,102,11.925000190734863
1609059015502436732,201,1,100,29.91699981689453
1609059015551715275,200,0,100,29.479999542236328
1609059015552399522,201,0,101,13.97599983215332
1609059015576628572,200,1,101,13.553000450134277
1609059015577323952,201,1,102,12.498000144958496
1609059015601670814,200,0,102,11.982000350952148
1609059015602394119,201,0,100,29.861000061035156
1609059015626467021,200,1,100,29.384000778198242
1609059015627491726,201,1,101,13.777000427246094
1609059015651657052,200,0,101,13.557999610900879
1609059015652351091,201,0,102,12.40999984741211
1609059015676169075,200,1,102,11.925000190734863
1609059015677415991,201,1,100,30.009000778198242
1609059015726601552,200,0,100,29.658000946044922
1609059015727401191,201,0,101,13.98900032043457
1609059015751145297,200,1,101,13.543999671936035
1609059015752345268,201,1,102,12.479000091552734
1609059015776612312,200,0,102,12.001999855041504
1609059015777435632,201,0,100,29.900999069213867
1609059015801423478,200,1,100,29.509000778198242
1609059015802434652,201,1,101,13.786999702453613
1609059015826656618,200,0,101,13.567000389099121
1609059015827437265,201,0,102,12.413000106811523
1609059015851182693,200,1,102,11.949999809265137
